"Connect ID","Node A","Node B","Node C","Node D","Node E","Node F","Node G","Node H"
"7697","8589936444","8589937321","","","","","",""
"7698","8589936445","25769804503","8589936696","","","","",""
"7699","8589936445","25769804504","8589936617","","","","",""
"7700","8589936446","25769804505","8589936509","","","","",""
"7701","8589936447","8589936609","","","","","",""
"7702","8589936448","8589936455","","","","","",""
"7703","8589936448","25769804506","8589936675","","","","",""
"7704","8589936449","8589936573","","","","","",""
"7705","8589936449","8589936475","","","","","",""
"7706","8589936451","8589936584","","","","","",""
"7707","8589936451","25769804507","","","","","",""
"7708","8589936452","8589937328","","","","","",""
"7709","8589936453","8589936578","","","","","",""
"7710","8589936454","8589936685","","","","","",""
"7711","8589936455","25769804508","8589936505","","","","",""
"7712","8589936456","8589936474","8589936653","","","","",""
"7713","8589936456","25769804509","8589936608","","","","",""
"7714","8589936457","8589936641","","","","","",""
"7715","8589936457","8589936697","","","","","",""
"7716","8589936458","25769804510","","","","","",""
"7717","8589936459","25769804511","8589936556","","","","",""
"7718","8589936459","8589936616","8589936727","8589936801","","","",""
"7719","8589936460","8589936497","","","","","",""
"7720","8589936460","8589936539","","","","","",""
"7721","8589936461","8589936493","8589936650","","","","",""
"7722","8589936461","25769804512","","","","","",""
"7723","8589936462","8589936481","8589936625","","","","",""
"7724","8589936462","25769804513","8589936465","","","","",""
"7725","8589936463","25769804514","8589936732","","","","",""
"7726","8589936463","25769804515","8589936520","","","","",""
"7727","8589936464","25769804516","8589936602","","","","",""
"7728","8589936466","25769804517","8589936711","","","","",""
"7729","8589936467","8589936525","8589936665","","","","",""
"7730","8589936467","25769804518","","","","","",""
"7731","8589936468","25769804519","8589936624","","","","",""
"7732","8589936468","25769804520","","","","","",""
"7733","8589936469","25769804521","8589936562","","","","",""
"7734","8589936469","8589936586","8589936747","","","","",""
"7735","8589936470","8589936626","","","","","",""
"7736","8589936471","25769804522","8589936680","","","","",""
"7737","8589936472","8589936731","8589936735","","","","",""
"7738","8589936472","25769804523","8589936705","","","","",""
"7739","8589936473","8589936657","8589936694","","","","",""
"7740","8589936473","25769804524","8589936612","","","","",""
"7741","8589936474","25769804525","8589936625","","","","",""
"7742","8589936475","25769804526","8589936799","","","","",""
"7743","8589936476","8589936513","","","","","",""
"7744","8589936477","8589936664","","","","","",""
"7745","8589936478","8589936608","","","","","",""
"7746","8589936478","8589936521","","","","","",""
"7747","8589936479","8589936701","","","","","",""
"7748","8589936479","25769804527","","","","","",""
"7749","8589936480","25769804528","8589936499","","","","",""
"7750","8589936481","25769804529","","","","","",""
"7751","8589936482","25769804530","","","","","",""
"7752","8589936483","8589936528","","","","","",""
"7753","8589936483","25769804531","","","","","",""
"7754","8589936484","8589936539","","","","","",""
"7755","8589936485","8589936660","","","","","",""
"7756","8589936486","8589936530","8589936704","","","","",""
"7757","8589936487","8589936637","","","","","",""
"7758","8589936488","8589937321","","","","","",""
"7759","8589936489","8589936641","8589936738","","","","",""
"7760","8589936489","8589936494","","","","","",""
"7761","8589936490","8589936628","","","","","",""
"7762","8589936490","8589936595","","","","","",""
"7763","8589936491","8589936504","8589936680","","","","",""
"7764","8589936491","25769804532","","","","","",""
"7765","8589936492","8589936571","","","","","",""
"7766","8589936493","25769804533","8589936524","","","","",""
"7767","8589936494","25769804534","8589936639","","","","",""
"7768","8589936495","25769804535","","","","","",""
"7769","8589936496","8589936521","8589936636","","","","",""
"7770","8589936496","25769804536","","","","","",""
"7771","8589936499","8589936532","8589936634","8589936741","","","",""
"7772","8589936500","25769804537","8589936631","","","","",""
"7773","8589936500","25769804538","","","","","",""
"7774","8589936501","8589936777","8589936787","","","","",""
"7775","8589936501","8589936604","","","","","",""
"7776","8589936502","8589936772","8589936789","","","","",""
"7777","8589936502","25769804539","","","","","",""
"7778","8589936503","8589936616","8589936717","","","","",""
"7779","8589936503","25769804540","","","","","",""
"7780","8589936504","25769804541","","","","","",""
"7781","8589936505","8589936533","8589936640","8589936724","","","",""
"7782","8589936506","8589936633","","","","","",""
"7783","8589936506","25769804542","8589936656","","","","",""
"7784","8589936507","25769804543","","","","","",""
"7785","8589936508","8589936590","","","","","",""
"7787","8589936510","8589936747","8589936748","","","","",""
"7788","8589936510","25769804544","8589936678","","","","",""
"7789","8589936511","8589936658","","","","","",""
"7790","8589936512","8589936802","","","","","",""
"7791","8589936514","8589936609","","","","","",""
"7792","8589936514","25769804545","8589936712","","","","",""
"7793","8589936515","25769804546","","","","","",""
"7794","8589936516","8589936752","","","","","",""
"7795","8589936516","8589936692","8589936762","","","","",""
"7796","8589936517","25769804547","8589936702","","","","",""
"7797","8589936517","25769804548","","","","","",""
"7798","8589936518","8589936619","8589936757","8589936760","","","",""
"7799","8589936518","25769804549","","","","","",""
"7800","8589936519","8589936599","","","","","",""
"7801","8589936520","8589936524","8589936620","","","","",""
"7802","8589936522","8589936674","8589936684","","","","",""
"7803","8589936522","25769804550","8589936557","","","","",""
"7804","8589936523","8589936545","","","","","",""
"7805","8589936525","25769804551","8589936749","","","","",""
"7806","8589936526","25769804552","8589936664","","","","",""
"7807","8589936526","8589936579","8589936598","8589936659","8589936730","","",""
"7808","8589936527","25769804553","8589936642","","","","",""
"7809","8589936529","8589936535","8589936661","8589936681","","","",""
"7810","8589936529","25769804554","","","","","",""
"7811","8589936531","25769804555","8589936600","","","","",""
"7812","8589936531","8589936638","8589936713","","","","",""
"7813","8589936532","25769804556","","","","","",""
"7814","8589936533","8589936542","8589936546","8589936773","","","",""
"7815","8589936534","8589936756","8589936759","","","","",""
"7816","8589936534","25769804557","","","","","",""
"7817","8589936535","25769804558","8589936718","","","","",""
"7818","8589936536","8589937331","","","","","",""
"7819","8589936536","25769804559","8589936561","","","","",""
"7820","8589936537","8589936574","","","","","",""
"7821","8589936537","25769804560","","","","","",""
"7822","8589936538","8589936541","8589936558","","","","",""
"7823","8589936538","25769804561","","","","","",""
"7824","8589936540","25769804562","8589936542","","","","",""
"7825","8589936540","25769804563","8589936587","","","","",""
"7826","8589936543","8589936672","","","","","",""
"7827","8589936543","8589936690","","","","","",""
"7828","8589936544","8589936644","8589936669","","","","",""
"7829","8589936544","25769804564","","","","","",""
"7830","8589936545","25769804565","8589936652","","","","",""
"7831","8589936547","8589936548","8589936636","","","","",""
"7832","8589936548","25769804566","","","","","",""
"7833","8589936549","8589936610","8589936798","","","","",""
"7834","8589936550","8589936551","","","","","",""
"7835","8589936550","25769804567","8589936589","","","","",""
"7836","8589936552","25769804568","8589936564","","","","",""
"7837","8589936552","25769804569","","","","","",""
"7838","8589936553","8589936722","","","","","",""
"7839","8589936553","8589936665","","","","","",""
"7840","8589936554","8589936710","","","","","",""
"7841","8589936554","8589936706","8589936722","","","","",""
"7842","8589936555","25769804570","8589936605","","","","",""
"7843","8589936556","25769804571","8589936681","","","","",""
"7844","8589936557","8589936605","","","","","",""
"7845","8589936559","8589936596","8589936695","8589936724","","","",""
"7846","8589936560","8589936671","","","","","",""
"7847","8589936561","8589936651","8589936663","","","","",""
"7848","8589936563","8589936565","8589936700","","","","",""
"7849","8589936563","25769804572","8589936671","","","","",""
"7850","8589936566","8589936627","8589936670","","","","",""
"7851","8589936566","25769804573","8589936703","","","","",""
"7852","8589936567","25769804574","8589936632","","","","",""
"7853","8589936567","25769804575","8589936731","","","","",""
"7854","8589936568","8589936602","8589936728","","","","",""
"7855","8589936569","25769804576","","","","","",""
"7856","8589936570","25769804577","8589936637","","","","",""
"7857","8589936570","25769804578","","","","","",""
"7858","8589936571","8589936674","","","","","",""
"7859","8589936572","25769804579","","","","","",""
"7860","8589936574","8589936599","8589936766","","","","",""
"7861","8589936575","8589936583","8589936611","8589936753","","","",""
"7862","8589936575","25769804580","8589936577","","","","",""
"7863","8589936576","25769804581","8589936750","","","","",""
"7864","8589936578","8589936631","8589936683","","","","",""
"7865","8589936579","25769804582","","","","","",""
"7866","8589936580","25769804583","8589936667","","","","",""
"7867","8589936581","25769804584","8589936703","","","","",""
"7868","8589936581","25769804585","8589936757","","","","",""
"7869","8589936582","8589937331","","","","","",""
"7870","8589936583","8589937328","","","","","",""
"7871","8589936585","25769804586","","","","","",""
"7872","8589936586","25769804587","","","","","",""
"7873","8589936587","25769804588","8589936635","","","","",""
"7874","8589936588","8589936694","","","","","",""
"7875","8589936590","8589936794","","","","","",""
"7876","8589936591","8589936618","","","","","",""
"7877","8589936591","25769804589","8589936632","","","","",""
"7878","8589936592","25769804590","8589936668","","","","",""
"7879","8589936592","8589936642","8589936647","","","","",""
"7880","8589936593","25769804591","8589936649","","","","",""
"7881","8589936594","8589936678","","","","","",""
"7882","8589936594","25769804592","","","","","",""
"7883","8589936596","25769804593","","","","","",""
"7884","8589936597","8589936707","","","","","",""
"7885","8589936601","8589936626","","","","","",""
